tn,fp,fn,tp,accuracy,precision,recall,f1,fpr,specificity,balanced_accuracy,average_precision,roc_auc,predicted_malicious_fraction,n,source,target,model,seed,operating_point,threshold,fit_seconds,inference_seconds
117,5483,612,5517,0.48034785574217753,0.5015454545454545,0.9001468428781204,0.6441707046529278,0.9791071428571428,0.020892857142857144,0.4605198500104888,0.3853850289176578,0.18590872141808262,0.9378463637138716,11729,iscx,mendeley,dqn,11,default,5e-324,116.13738069985993,0.013285600114613771
84,5516,474,5655,0.4893000255776281,0.506221466296661,0.9226627508565834,0.653757225433526,0.985,0.015,0.46883137542829173,0.3853850289176578,0.18590872141808262,0.9524256117316054,11729,iscx,mendeley,dqn,11,validation_f1,-0.511871337890625,116.13738069985993,0.013285600114613771
207,5393,1356,4773,0.42458862648137097,0.4695061971276805,0.7787567302985805,0.5858238723534827,0.9630357142857143,0.03696428571428571,0.4078605080064331,0.3853850289176578,0.18590872141808262,0.8667405575922926,11729,iscx,mendeley,dqn,11,validation_fpr_limit,1.5557327270507812,116.13738069985993,0.013285600114613771
1416,140,127,1390,0.9131142206313049,0.9084967320261438,0.9162821357943309,0.9123728257302265,0.08997429305912596,0.910025706940874,0.9131539213676025,0.9696984357792103,0.9632523770871004,0.4978848031239831,3073,iscx,iscx,ddqn,11,default,5e-324,112.93476080009714,0.00285349995829165
1421,135,127,1390,0.914741295151318,0.9114754098360656,0.9162821357943309,0.9138724523339908,0.08676092544987146,0.9132390745501285,0.9147606051722297,0.9696984357792103,0.9632523770871004,0.49625772860397005,3073,iscx,iscx,ddqn,11,validation_f1,0.00580596923828125,112.93476080009714,0.00285349995829165
1540,16,444,1073,0.8503091441588024,0.9853076216712581,0.7073170731707317,0.8234842670759785,0.010282776349614395,0.9897172236503856,0.8485171484105587,0.9696984357792103,0.9632523770871004,0.354376830458835,3073,iscx,iscx,ddqn,11,validation_fpr_limit,1.2879714965820312,112.93476080009714,0.00285349995829165
119,5481,629,5500,0.47906897433711315,0.500865130680266,0.8973731440691793,0.6428988895382817,0.97875,0.02125,0.45931157203458967,0.35433094977164553,0.1287273471552106,0.9362264472674567,11729,iscx,mendeley,ddqn,11,default,5e-324,112.93476080009714,0.015855200123041868
120,5480,634,5495,0.47872793929576263,0.5006833712984055,0.8965573503018437,0.6425397567820393,0.9785714285714285,0.02142857142857143,0.4589929608652076,0.35433094977164553,0.1287273471552106,0.935714894705431,11729,iscx,mendeley,ddqn,11,validation_f1,0.00580596923828125,112.93476080009714,0.015855200123041868
201,5399,1271,4858,0.43132406854804334,0.4736277664034318,0.792625224343286,0.5929451971194922,0.9641071428571428,0.03589285714285714,0.41425904074307157,0.35433094977164553,0.1287273471552106,0.8744991047830164,11729,iscx,mendeley,ddqn,11,validation_fpr_limit,1.2879714965820312,112.93476080009714,0.015855200123041868
0,1556,0,1517,0.4936544093719492,0.4936544093719492,1.0,0.6610021786492375,1.0,0.0,0.5,0.4936544093719492,0.5,1.0,3073,iscx,iscx,always_malicious,23,default,0.5000000000000001,0.00010980013757944107,5.7099852710962296e-05
0,1556,0,1517,0.4936544093719492,0.4936544093719492,1.0,0.6610021786492375,1.0,0.0,0.5,0.4936544093719492,0.5,1.0,3073,iscx,iscx,always_malicious,23,validation_f1,1.0,0.00010980013757944107,5.7099852710962296e-05
1556,0,1517,0,0.5063455906280507,0.0,0.0,0.0,0.0,1.0,0.5,0.4936544093719492,0.5,0.0,3073,iscx,iscx,always_malicious,23,validation_fpr_limit,1.0000000000000002,0.00010980013757944107,5.7099852710962296e-05
