source,target,model,seed,operating_point,average_precision,roc_auc,f1,recall,precision,fpr,balanced_accuracy,predicted_malicious_fraction
mendeley,mendeley,dqn,23,validation_fpr_limit,-0.1985660448753388,-0.281644902454374,-0.10584863941762612,-0.06934247022352749,-0.031466588610012725,-0.0019642857142857153,-0.03368909225462091,-0.037172819507204365
mendeley,mendeley,dqn,37,default,-0.2177910243445237,-0.3035339748968603,-0.28841588609386626,-0.36139663892967855,-0.2168845660819272,0.17303571428571426,-0.2672161766076965,-0.10623241538068029
mendeley,mendeley,dqn,37,validation_f1,-0.2177910243445237,-0.3035339748968603,-0.1718306150684923,0.07488986784140972,-0.27784431480769434,0.7475,-0.3363050660792952,0.3960269417682667
mendeley,mendeley,dqn,37,validation_fpr_limit,-0.2177910243445237,-0.3035339748968603,-0.11384755523699291,-0.07195301027900147,-0.015981063271703677,-0.006250000000000002,-0.03285150513950075,-0.04058316992070935
mendeley,mendeley,dqn,51,default,-0.2209834472431932,-0.3016194526023822,-0.43338353268798496,-0.5906346875509871,-0.13142656980719514,-0.06821428571428573,-0.2612102009183508,-0.341205558871174
mendeley,mendeley,dqn,51,validation_f1,-0.2209834472431932,-0.3016194526023822,-0.17130537885608965,0.07211616903246854,-0.27534921833220416,0.7424999999999999,-0.3351919154837658,0.39219029755307355
mendeley,mendeley,dqn,51,validation_fpr_limit,-0.2209834472431932,-0.3016194526023822,-0.12311483301875298,-0.07766356665035078,-0.026138917944495188,-0.00517857142857143,-0.03624249761088971,-0.043055673970500474
mendeley,mendeley,dqn,71,default,-0.2185963057135547,-0.3033993980607417,-0.2981076035482315,-0.3832599118942732,-0.21544284924800305,0.16053571428571428,-0.27189781308999383,-0.12362520248955583
mendeley,mendeley,dqn,71,validation_f1,-0.2185963057135547,-0.3033993980607417,-0.17174419708992328,0.07505302659487678,-0.277816133988397,0.7475,-0.33622348670256164,0.3961122005286043
mendeley,mendeley,dqn,71,validation_fpr_limit,-0.2185963057135547,-0.3033993980607417,-0.10305496602348174,-0.06444770761951378,-0.026580600207101512,-0.0033928571428571436,-0.0305274252383283,-0.03529712677977662
mendeley,mendeley,logistic,11,default,-0.23091900003730703,-0.33170327541197586,-0.2681285699161,-0.2191222059063469,-0.30564290245070636,0.4464285714285714,-0.33277538866745915,0.09864438571063172
mendeley,mendeley,logistic,11,validation_f1,-0.23091900003730703,-0.33170327541197586,-0.1702677176487477,0.08859520313264801,-0.28560878011292046,0.7632142857142857,-0.3373095412908189,0.4106914485463381
mendeley,mendeley,logistic,11,validation_fpr_limit,-0.23091900003730703,-0.33170327541197586,-0.08435483332451077,-0.051231848588676784,-0.011960878627545246,-0.006071428571428571,-0.02258021000862409,-0.029670048597493393
mendeley,mendeley,logistic,23,default,-0.23091900003730703,-0.33170327541197586,-0.2681285699161,-0.2191222059063469,-0.30564290245070636,0.4464285714285714,-0.33277538866745915,0.09864438571063172
mendeley,mendeley,logistic,23,validation_f1,-0.23091900003730703,-0.33170327541197586,-0.1702677176487477,0.08859520313264801,-0.28560878011292046,0.7632142857142857,-0.3373095412908189,0.4106914485463381
mendeley,mendeley,logistic,23,validation_fpr_limit,-0.23091900003730703,-0.33170327541197586,-0.08435483332451077,-0.051231848588676784,-0.011960878627545246,-0.006071428571428571,-0.02258021000862409,-0.029670048597493393
mendeley,mendeley,logistic,37,default,-0.23091900003730703,-0.33170327541197586,-0.2681285699161,-0.2191222059063469,-0.30564290245070636,0.4464285714285714,-0.33277538866745915,0.09864438571063172
mendeley,mendeley,logistic,37,validation_f1,-0.23091900003730703,-0.33170327541197586,-0.1702677176487477,0.08859520313264801,-0.28560878011292046,0.7632142857142857,-0.3373095412908189,0.4106914485463381
mendeley,mendeley,logistic,37,validation_fpr_limit,-0.23091900003730703,-0.33170327541197586,-0.08435483332451077,-0.051231848588676784,-0.011960878627545246,-0.006071428571428571,-0.02258021000862409,-0.029670048597493393
mendeley,mendeley,logistic,51,default,-0.23091900003730703,-0.33170327541197586,-0.2681285699161,-0.2191222059063469,-0.30564290245070636,0.4464285714285714,-0.33277538866745915,0.09864438571063172
mendeley,mendeley,logistic,51,validation_f1,-0.23091900003730703,-0.33170327541197586,-0.1702677176487477,0.08859520313264801,-0.28560878011292046,0.7632142857142857,-0.3373095412908189,0.4106914485463381
mendeley,mendeley,logistic,51,validation_fpr_limit,-0.23091900003730703,-0.33170327541197586,-0.08435483332451077,-0.051231848588676784,-0.011960878627545246,-0.006071428571428571,-0.02258021000862409,-0.029670048597493393
mendeley,mendeley,logistic,71,default,-0.23091900003730703,-0.33170327541197586,-0.2681285699161,-0.2191222059063469,-0.30564290245070636,0.4464285714285714,-0.33277538866745915,0.09864438571063172
mendeley,mendeley,logistic,71,validation_f1,-0.23091900003730703,-0.33170327541197586,-0.1702677176487477,0.08859520313264801,-0.28560878011292046,0.7632142857142857,-0.3373095412908189,0.4106914485463381
mendeley,mendeley,logistic,71,validation_fpr_limit,-0.23091900003730703,-0.33170327541197586,-0.08435483332451077,-0.051231848588676784,-0.011960878627545246,-0.006071428571428571,-0.02258021000862409,-0.029670048597493393
mendeley,mendeley,mlp,11,default,-0.20718837534179924,-0.2829632980211175,-0.36285450707805816,-0.5232501223690651,-0.10151855956075151,-0.05678571428571427,-0.23323220404167544,-0.30053713019012707
mendeley,mendeley,mlp,11,validation_f1,-0.20718837534179924,-0.2829632980211175,-0.1718311996262707,0.07537934410181102,-0.2782120930750984,0.7482142857142857,-0.3364174708062373,0.39662375309063
mendeley,mendeley,mlp,11,validation_fpr_limit,-0.20718837534179924,-0.2829632980211175,-0.12026071389938081,-0.07929515418502202,-0.02280121488529363,-0.0016071428571428573,-0.03884400566393953,-0.04220308636712423
mendeley,mendeley,mlp,23,default,-0.2128814244274797,-0.2928299885788872,-0.3700535890009501,-0.5364659813999022,-0.09392818867783548,-0.06964285714285715,-0.23341156212852254,-0.3135817205217836
mendeley,mendeley,mlp,23,validation_f1,-0.2128814244274797,-0.2928299885788872,-0.19418931424659458,-0.04340022842225477,-0.2684470327531364,0.5928571428571429,-0.31812868563969876,0.26038025407110577
mendeley,mendeley,mlp,23,validation_fpr_limit,-0.2128814244274797,-0.2928299885788872,-0.13984046110552892,-0.09332680698319465,-0.00016307893020217623,-0.005535714285714286,-0.043895546348740266,-0.051411032483587686
mendeley,mendeley,mlp,37,default,-0.20615359715407588,-0.2788593163648231,-0.24250850287030723,-0.15141132321749062,-0.2915397310579223,0.54875,-0.3500806616087453,0.18288004092420496
mendeley,mendeley,mlp,37,validation_f1,-0.20615359715407588,-0.2788593163648231,-0.2075831022187229,-0.07097405775819876,-0.2753623621709521,0.5905357142857143,-0.3307548860219566,0.2448631596896581
mendeley,mendeley,mlp,37,validation_fpr_limit,-0.20615359715407588,-0.2788593163648231,-0.13504906181285295,-0.08777940936531244,-0.050604245819649285,0.0003571428571428562,-0.044068276111227656,-0.04569869554096684
mendeley,mendeley,mlp,51,default,-0.21146704407441996,-0.28346002901894973,-0.2578416046802029,-0.3405123184858868,-0.18310225818928327,0.1439285714285714,-0.24222044495722916,-0.10921647199249718
mendeley,mendeley,mlp,51,validation_f1,-0.21146704407441996,-0.28346002901894973,-0.20378202138795543,-0.06412139011257956,-0.27272939481595804,0.59,-0.32706069505628976,0.2481882513428254
mendeley,mendeley,mlp,51,validation_fpr_limit,-0.21146704407441996,-0.28346002901894973,-0.14733272452207688,-0.09658998205253712,-0.06290673526335877,0.0021428571428571443,-0.049366419597697164,-0.04945008099582232
mendeley,mendeley,mlp,71,default,-0.2109096674256754,-0.2867399715637603,-0.2533445341020415,-0.2781856746614456,-0.2322998646243205,0.28214285714285714,-0.2801642659021514,-0.010657345042203059
mendeley,mendeley,mlp,71,validation_f1,-0.2109096674256754,-0.2867399715637603,-0.17239776103924476,0.07701093163648232,-0.2804298953640836,0.7521428571428571,-0.3375659627531874,0.3993520334214341
mendeley,mendeley,mlp,71,validation_fpr_limit,-0.2109096674256754,-0.2867399715637603,-0.14220404829726188,-0.09365312449012889,-0.02476375165450795,-0.0023214285714285715,-0.04566584795935025,-0.05004689231818569
mendeley,mendeley,random_forest,11,default,-0.34167013609721686,-0.43529817262196135,-0.3340079730502118,-0.36775983031489645,-0.3046160063615563,0.3444642857142857,-0.3561120580145911,-0.02770909710972802
mendeley,mendeley,random_forest,11,validation_f1,-0.34167013609721686,-0.43529817262196135,-0.1580231383115801,0.02088432044379185,-0.2197795873315691,0.6280357142857143,-0.3035756969209612,0.310768181430642
mendeley,mendeley,random_forest,11,validation_fpr_limit,-0.34167013609721686,-0.43529817262196135,-0.17707327071079215,-0.1124163811388481,-0.036569464201043234,-0.0003571428571428571,-0.05602961914085258,-0.058913803393298665
mendeley,mendeley,random_forest,23,default,-0.34010380556837283,-0.43387813789245505,-0.32112294140719044,-0.34883341491271,-0.2969559214659423,0.3460714285714286,-0.34745242174206925,-0.01705175206752496
mendeley,mendeley,random_forest,23,validation_f1,-0.34010380556837283,-0.43387813789245505,-0.1586354672470245,0.024310654266601395,-0.2227132652685646,0.635,-0.3053446728666993,0.3158837070508995
mendeley,mendeley,random_forest,23,validation_fpr_limit,-0.34010380556837283,-0.43387813789245505,-0.1841155733148822,-0.11665850872899332,-0.035805764674124996,-0.0012500000000000002,-0.057704254364496665,-0.06155682496376502
mendeley,mendeley,random_forest,37,default,-0.33757173097701487,-0.42953447311376847,-0.3200763744940339,-0.34654919236417026,-0.2969132741664229,0.3467857142857143,-0.3466674533249422,-0.01551709438144766
mendeley,mendeley,random_forest,37,validation_f1,-0.33757173097701487,-0.42953447311376847,-0.1561261904637422,0.02088432044379185,-0.21685270500750453,0.6223214285714286,-0.3007185540638184,0.30803990109983803
mendeley,mendeley,random_forest,37,validation_fpr_limit,-0.33757173097701487,-0.42953447311376847,-0.1702423956039011,-0.10784793604176864,-0.029848711476738066,-0.0016071428571428573,-0.053120396592312824,-0.05712336942620854
mendeley,mendeley,random_forest,51,default,-0.33764562818057364,-0.4334187440272243,-0.32029706052048,-0.34720182737803884,-0.29678604996515756,0.3464285714285714,-0.3468151994033052,-0.01602864694347339
mendeley,mendeley,random_forest,51,validation_f1,-0.33764562818057364,-0.4334187440272243,-0.1587767800428982,0.02414749551313433,-0.22283789139019972,0.6351785714285714,-0.3055155379577186,0.3158837070508995
mendeley,mendeley,random_forest,51,validation_fpr_limit,-0.33764562818057364,-0.4334187440272243,-0.18095369134796757,-0.11535323870125631,-0.03117328303694389,-0.0016071428571428573,-0.05687304792205672,-0.061045272401739285
mendeley,mendeley,random_forest,71,default,-0.34106537603018605,-0.4347925407314174,-0.32074883428135914,-0.3485070974057758,-0.29654568492196287,0.3455357142857143,-0.34702140584574503,-0.017137010827862564
mendeley,mendeley,random_forest,71,validation_f1,-0.34106537603018605,-0.4347925407314174,-0.15927576302058055,0.025779083047805518,-0.2245711800128204,0.6391071428571429,-0.3066640299046687,0.3186119873817035
mendeley,mendeley,random_forest,71,validation_fpr_limit,-0.34106537603018605,-0.4347925407314174,-0.1987220980380478,-0.12807962147169194,-0.031647609438932855,-0.0019642857142857144,-0.06305766787870315,-0.06786597322874927
