source,target,model,operating_point,average_precision_mean,average_precision_std,average_precision_count,roc_auc_mean,roc_auc_std,roc_auc_count,f1_mean,f1_std,f1_count,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,fpr_mean,fpr_std,fpr_count,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_count
mendeley,iscx,ddqn,validation_fpr_limit,0.5156123470793499,0.05939735769207303,5,0.3452693382453869,0.0757443746061308,5,0.340835660140661,0.06893039309905345,5,0.390706370529997,0.11630323880461448,5,0.3049439683586025,0.044410426328631916,5,0.48688946015424167,0.1379231881279652,5,0.4090272541021804,0.08870482860580216,5
mendeley,iscx,dqn,default,0.5156123470793499,0.05939735769207303,5,0.3452693382453869,0.0757443746061308,5,0.6607687512670015,0.00013048987362236582,5,0.4935225485410565,7.371244536143244e-05,5,0.9994726433750823,0.00029480131542517613,5,1.0,0.0,5,0.4997363216875412,0.00014740065771258806,5
mendeley,iscx,dqn,validation_f1,0.5156123470793499,0.05939735769207303,5,0.3452693382453869,0.0757443746061308,5,0.6610021786492375,0.0,5,0.4936544093719492,0.0,5,1.0,0.0,5,1.0,0.0,5,0.5,0.0,5
mendeley,iscx,dqn,validation_fpr_limit,0.5156123470793499,0.05939735769207303,5,0.3452693382453869,0.0757443746061308,5,0.340835660140661,0.06893039309905345,5,0.390706370529997,0.11630323880461448,5,0.3049439683586025,0.044410426328631916,5,0.48688946015424167,0.1379231881279652,5,0.4090272541021804,0.08870482860580216,5
mendeley,iscx,logistic,default,0.47254907174153826,0.0,5,0.2908370939125218,0.0,5,0.6607064980375055,0.0,5,0.49364613880742914,0.0,5,0.9986816084377061,0.0,5,0.9987146529562982,0.0,5,0.4999834777407039,0.0,5
mendeley,iscx,logistic,validation_f1,0.47254907174153826,0.0,5,0.2908370939125218,0.0,5,0.6610021786492375,0.0,5,0.4936544093719492,0.0,5,1.0,0.0,5,1.0,0.0,5,0.5,0.0,5
mendeley,iscx,logistic,validation_fpr_limit,0.47254907174153826,0.0,5,0.2908370939125218,0.0,5,0.30073349633251834,0.0,5,0.39381003201707576,0.0,5,0.24324324324324326,0.0,5,0.36503856041131105,0.0,5,0.439102341415966,0.0,5
mendeley,iscx,mlp,default,0.5970134575617291,0.02726866129873179,5,0.47521042579980444,0.03377860088156202,5,0.6608270826736566,0.0002610295214259094,5,0.4935554922800674,0.00014746689736676395,5,0.9996044825313117,0.000589602630850329,5,1.0,0.0,5,0.49980224126565587,0.0002948013154251645,5
mendeley,iscx,mlp,validation_f1,0.5970134575617291,0.02726866129873179,5,0.47521042579980444,0.03377860088156202,5,0.6610021786492375,0.0,5,0.4936544093719492,0.0,5,1.0,0.0,5,1.0,0.0,5,0.5,0.0,5
mendeley,iscx,mlp,validation_fpr_limit,0.5970134575617291,0.02726866129873179,5,0.47521042579980444,0.03377860088156202,5,0.4718953065210985,0.03780462398395862,5,0.6244987302436801,0.07262667912476432,5,0.37982860909690175,0.02476769703153738,5,0.22609254498714654,0.05680739547403444,5,0.5768680320548777,0.03864229289394139,5
mendeley,iscx,random_forest,default,0.5467132553033465,0.015891304713356563,5,0.5429848181619452,0.007617169034831912,5,0.6544048695446683,0.0007589420730231124,5,0.496587589027366,0.0006026193545492062,5,0.9592617007251153,0.001083169197439316,5,0.9480719794344473,0.0013932829941310158,5,0.505594860645334,0.0011483788737539202,5
mendeley,iscx,random_forest,validation_f1,0.5467132553033465,0.015891304713356563,5,0.5429848181619452,0.007617169034831912,5,0.6632753862041423,0.001127482222822534,5,0.4989374171147629,0.0007340223544357317,5,0.9890573500329598,0.004812580685153338,5,0.9683804627249357,0.006052742765023708,5,0.510338443654012,0.0014165876284410073,5
mendeley,iscx,random_forest,validation_fpr_limit,0.5467132553033465,0.015891304713356563,5,0.5429848181619452,0.007617169034831912,5,0.4738324083771711,0.006875176626994734,5,0.5612822532742997,0.005431955017354228,5,0.4100197758734344,0.008941766622445968,5,0.31246786632390744,0.00805780360856425,5,0.5487759547747635,0.0039186986837296215,5
mendeley,mendeley,always_malicious,default,0.5225509421093018,0.0,5,0.5,0.0,5,0.6864150520775003,0.0,5,0.5225509421093018,0.0,5,1.0,0.0,5,1.0,0.0,5,0.5,0.0,5
mendeley,mendeley,always_malicious,validation_f1,0.5225509421093018,0.0,5,0.5,0.0,5,0.6864150520775003,0.0,5,0.5225509421093018,0.0,5,1.0,0.0,5,1.0,0.0,5,0.5,0.0,5
mendeley,mendeley,always_malicious,validation_fpr_limit,0.5225509421093018,0.0,5,0.5,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.0,0.0,5,0.5,0.0,5
mendeley,mendeley,ddqn,default,0.8851159149718526,0.0035991140299738117,5,0.9012875935249284,0.0012495211061637616,5,0.8560282543525645,0.000394163023150741,5,0.8143533585698914,0.0013169002773959545,5,0.9022026431718061,0.0015759818098930185,5,0.22510714285714287,0.0023028099516611013,5,0.8385477501573316,0.0005703270746390218,5
mendeley,mendeley,ddqn,validation_f1,0.8851159149718526,0.0035991140299738117,5,0.9012875935249284,0.0012495211061637616,5,0.858480016003291,0.00012019635399431489,5,0.8010232609927946,0.0002896496275144534,5,0.9248164464023494,0.0001365084070050927,5,0.25142857142857145,0.0004890379977724607,5,0.836693937486889,0.0001879166980913153,5
mendeley,mendeley,ddqn,validation_fpr_limit,0.8851159149718526,0.0035991140299738117,5,0.9012875935249284,0.0012495211061637616,5,0.3088416591113971,0.029367454421839485,5,0.9336623631474774,0.009892462893605103,5,0.18528308043726546,0.020832823705565263,5,0.014249999999999999,0.0012777531299998789,5,0.5855165402186328,0.01064201316427369,5
mendeley,mendeley,dqn,default,0.8851159149718526,0.0035991140299738117,5,0.9012875935249284,0.0012495211061637616,5,0.8560282543525645,0.000394163023150741,5,0.8143533585698914,0.0013169002773959545,5,0.9022026431718061,0.0015759818098930185,5,0.22510714285714287,0.0023028099516611013,5,0.8385477501573316,0.0005703270746390218,5
mendeley,mendeley,dqn,validation_f1,0.8851159149718526,0.0035991140299738117,5,0.9012875935249284,0.0012495211061637616,5,0.858480016003291,0.00012019635399431489,5,0.8010232609927946,0.0002896496275144534,5,0.9248164464023494,0.0001365084070050927,5,0.25142857142857145,0.0004890379977724607,5,0.836693937486889,0.0001879166980913153,5
mendeley,mendeley,dqn,validation_fpr_limit,0.8851159149718526,0.0035991140299738117,5,0.9012875935249284,0.0012495211061637616,5,0.3088416591113971,0.029367454421839485,5,0.9336623631474774,0.009892462893605103,5,0.18528308043726546,0.020832823705565263,5,0.014249999999999999,0.0012777531299998789,5,0.5855165402186328,0.01064201316427369,5
mendeley,mendeley,logistic,default,0.8703285560103795,0.0,5,0.8942505477472438,0.0,5,0.8422569027611043,0.0,5,0.8265786993402451,0.0,5,0.8585413607440039,0.0,5,0.19714285714285715,0.0,5,0.8306992518005734,0.0,5
mendeley,mendeley,logistic,validation_f1,0.8703285560103795,0.0,5,0.8942505477472438,0.0,5,0.856682769726248,0.0,5,0.8081597222222221,0.0,5,0.911404796867352,0.0,5,0.2367857142857143,0.0,5,0.8373095412908189,0.0,5
mendeley,mendeley,logistic,validation_fpr_limit,0.8703285560103795,0.0,5,0.8942505477472438,0.0,5,0.2069462458567517,0.0,5,0.8864197530864197,0.0,5,0.11714798498939469,0.0,5,0.016428571428571428,0.0,5,0.5503597067804116,0.0,5
mendeley,mendeley,mlp,default,0.8893868664018904,0.0015314945717843772,5,0.9024274205766497,0.0007559639246410072,5,0.8577939722612353,0.0012148620907243524,5,0.808471214014709,0.006757854421751465,5,0.9136890194158918,0.01112295237902754,5,0.23707142857142854,0.01316811431807446,5,0.8383087954222315,0.0011477242760866706,5
mendeley,mendeley,mlp,validation_f1,0.8893868664018904,0.0015314945717843772,5,0.9024274205766497,0.0007559639246410072,5,0.8584856174866218,0.00025576314988113766,5,0.8015979166265824,0.0009344984115413165,5,0.9240659161364008,0.0006687518855252273,5,0.2503214285714286,0.001648282965602051,5,0.836872243782486,0.0004961680765208816,5
