tn,fp,fn,tp,accuracy,precision,recall,f1,fpr,specificity,balanced_accuracy,average_precision,roc_auc,predicted_malicious_fraction,n,source,target,model,seed,operating_point,threshold,fit_seconds,inference_seconds
1543,13,491,1026,0.835990888382688,0.987487969201155,0.6763348714568227,0.8028169014084507,0.008354755784061696,0.9916452442159382,0.8339900578363805,0.9667113692031885,0.961297243070395,0.33810608525870484,3073,iscx,iscx,mlp,23,validation_fpr_limit,2.20109486579895,3.318855300080031,0.0027621998451650143
164,5436,832,5297,0.4655980902037684,0.4935246436224727,0.8642519171153532,0.6282765982682956,0.9707142857142858,0.029285714285714286,0.44676881570053373,0.346199571006943,0.11446715556021723,0.9150822747037258,11729,iscx,mendeley,mlp,23,default,5e-324,3.318855300080031,0.01825039996765554
120,5480,639,5490,0.4783016454940745,0.5004557885141294,0.895741556534508,0.6421428153693198,0.9785714285714285,0.02142857142857143,0.45858506398153975,0.346199571006943,0.11446715556021723,0.9352886009037429,11729,iscx,mendeley,mlp,23,validation_f1,-0.7159175276756287,3.318855300080031,0.01825039996765554
227,5373,1541,4588,0.4105209310256629,0.46059632567011344,0.7485723609071626,0.5702921068986948,0.9594642857142858,0.040535714285714286,0.3945540375964385,0.346199571006943,0.11446715556021723,0.8492625117230795,11729,iscx,mendeley,mlp,23,validation_fpr_limit,2.20109486579895,3.318855300080031,0.01825039996765554
1437,119,163,1354,0.9082329970712658,0.9192124915139172,0.8925510876730389,0.905685618729097,0.07647814910025708,0.9235218508997429,0.9080364692863909,0.9655185264836894,0.9600970492092193,0.4793361535958347,3073,iscx,iscx,dqn,23,default,5e-324,7.150102500105277,0.0040982000064104795
1297,259,110,1407,0.8799219004230394,0.8445378151260504,0.9274884640738299,0.884071630537229,0.16645244215938304,0.833547557840617,0.8805180109572235,0.9655185264836894,0.9600970492092193,0.5421412300683371,3073,iscx,iscx,dqn,23,validation_f1,-0.5100147128105164,7.150102500105277,0.0040982000064104795
1543,13,587,930,0.804751057598438,0.9862142099681867,0.6130520764667106,0.7560975609756098,0.008354755784061696,0.9916452442159382,0.8023486603413243,0.9655185264836894,0.9600970492092193,0.3068662544744549,3073,iscx,iscx,dqn,23,validation_fpr_limit,1.4983028173446655,7.150102500105277,0.0040982000064104795
147,5453,861,5268,0.4616761872282377,0.4913720735006063,0.8595203132648067,0.6252818991097923,0.97375,0.02625,0.44288515663240335,0.3466407049376167,0.11391387257301354,0.9140591695796743,11729,iscx,mendeley,dqn,23,default,5e-324,7.150102500105277,0.007845500018447638
113,5487,601,5528,0.48094466706454087,0.5018610985020426,0.9019415891662588,0.6448903406439571,0.9798214285714286,0.020178571428571428,0.4610600802974151,0.3466407049376167,0.11391387257301354,0.939125245118936,11729,iscx,mendeley,dqn,23,validation_f1,-0.5100147128105164,7.150102500105277,0.007845500018447638
243,5357,1756,4373,0.3935544377184756,0.44943473792394656,0.7134932289117311,0.551484961220758,0.9566071428571429,0.04339285714285714,0.3784430430272941,0.3466407049376167,0.11391387257301354,0.8295677380850882,11729,iscx,mendeley,dqn,23,validation_fpr_limit,1.4983028173446655,7.150102500105277,0.007845500018447638
1437,119,163,1354,0.9082329970712658,0.9192124915139172,0.8925510876730389,0.905685618729097,0.07647814910025708,0.9235218508997429,0.9080364692863909,0.9655185264836894,0.9600970492092193,0.4793361535958347,3073,iscx,iscx,ddqn,23,default,5e-324,5.5324289000127465,0.0021734999027103186
1297,259,110,1407,0.8799219004230394,0.8445378151260504,0.9274884640738299,0.884071630537229,0.16645244215938304,0.833547557840617,0.8805180109572235,0.9655185264836894,0.9600970492092193,0.5421412300683371,3073,iscx,iscx,ddqn,23,validation_f1,-0.5100147128105164,5.5324289000127465,0.0021734999027103186
1543,13,587,930,0.804751057598438,0.9862142099681867,0.6130520764667106,0.7560975609756098,0.008354755784061696,0.9916452442159382,0.8023486603413243,0.9655185264836894,0.9600970492092193,0.3068662544744549,3073,iscx,iscx,ddqn,23,validation_fpr_limit,1.4983028173446655,5.5324289000127465,0.0021734999027103186
147,5453,861,5268,0.4616761872282377,0.4913720735006063,0.8595203132648067,0.6252818991097923,0.97375,0.02625,0.44288515663240335,0.3466407049376167,0.11391387257301354,0.9140591695796743,11729,iscx,mendeley,ddqn,23,default,5e-324,5.5324289000127465,0.007772799814119935
113,5487,601,5528,0.48094466706454087,0.5018610985020426,0.9019415891662588,0.6448903406439571,0.9798214285714286,0.020178571428571428,0.4610600802974151,0.3466407049376167,0.11391387257301354,0.939125245118936,11729,iscx,mendeley,ddqn,23,validation_f1,-0.5100147128105164,5.5324289000127465,0.007772799814119935
243,5357,1756,4373,0.3935544377184756,0.44943473792394656,0.7134932289117311,0.551484961220758,0.9566071428571429,0.04339285714285714,0.3784430430272941,0.3466407049376167,0.11391387257301354,0.8295677380850882,11729,iscx,mendeley,ddqn,23,validation_fpr_limit,1.4983028173446655,5.5324289000127465,0.007772799814119935
0,1556,0,1517,0.4936544093719492,0.4936544093719492,1.0,0.6610021786492375,1.0,0.0,0.5,0.4936544093719492,0.5,1.0,3073,iscx,iscx,always_malicious,37,default,0.5000000000000001,7.670000195503235e-05,2.759997732937336e-05
0,1556,0,1517,0.4936544093719492,0.4936544093719492,1.0,0.6610021786492375,1.0,0.0,0.5,0.4936544093719492,0.5,1.0,3073,iscx,iscx,always_malicious,37,validation_f1,1.0,7.670000195503235e-05,2.759997732937336e-05
