source,target,seed,operating_point,average_precision_ddqn_minus_dqn,roc_auc_ddqn_minus_dqn,f1_ddqn_minus_dqn,precision_ddqn_minus_dqn,recall_ddqn_minus_dqn,fpr_ddqn_minus_dqn,balanced_accuracy_ddqn_minus_dqn
mendeley,mendeley,11,validation_fpr_limit,-0.002101119545071195,-0.00039751008088018125,-0.009425961417047046,-0.0023528217837647247,-0.006689508892152085,0.00017857142857142724,-0.003434040160361751
mendeley,mendeley,23,default,0.0005378343714375067,0.00045302776029643166,-0.0012972132547609538,0.006811970821771873,-0.01158427149616581,-0.01339285714285715,0.0009042928233456982
mendeley,mendeley,23,validation_f1,0.0005378343714375067,0.00045302776029643166,-0.00023854917090049277,-0.000537881703423726,0.00016315875346717412,0.0008928571428571397,-0.00036484919469492727
mendeley,mendeley,23,validation_fpr_limit,0.0005378343714375067,0.00045302776029643166,0.005629486103713444,-0.0006270529791423396,0.003915810083210958,0.00035714285714285796,0.001779333613034062
mendeley,mendeley,37,default,0.0010764922578928582,0.00012266042001707333,0.00028487985195180254,-5.983704740031293e-06,0.0006526350138684744,0.0001785714285714446,0.00023703179264855656
mendeley,mendeley,37,validation_f1,0.0010764922578928582,0.00012266042001707333,0.0,0.0,0.0,0.0,0.0
mendeley,mendeley,37,validation_fpr_limit,0.0010764922578928582,0.00012266042001707333,0.0008193363375665341,0.002512562814070307,0.0004894762604013836,-0.0005357142857142869,0.0005125952730578032
mendeley,mendeley,51,default,0.0001742509308106932,-8.964990793203231e-05,0.00039337334075451036,0.004749138261202601,-0.00489476260401378,-0.008214285714285702,0.001659761555135919
mendeley,mendeley,51,validation_f1,0.0001742509308106932,-8.964990793203231e-05,-6.605016257366092e-05,-0.014690006814643164,0.020231685429923263,0.029642857142857137,-0.004705585856466854
mendeley,mendeley,51,validation_fpr_limit,0.0001742509308106932,-8.964990793203231e-05,-0.005222536296798086,-0.0007661176157087723,-0.003752651329743839,0.0,-0.0018763256648719473
mendeley,mendeley,71,default,-0.00120395889978675,-0.0008008472600985472,-0.001123754285595413,0.006317750103266184,-0.010279001468428861,-0.011964285714285705,0.0008426421229285053
mendeley,mendeley,71,validation_f1,-0.00120395889978675,-0.0008008472600985472,0.0011231297269133078,-0.0026521141064701492,0.006036873878283666,0.0057142857142856995,0.00016129408199894169
mendeley,mendeley,71,validation_fpr_limit,-0.00120395889978675,-0.0008008472600985472,-0.009139075429466348,-0.0008156509109965571,-0.00636319138521782,-0.00017857142857142724,-0.0030923099783231045
